,Backbone,Dataset,MC Samples,# of Frames,Prediction Model,Seed,Uncertainty Measure,Aggregation Type,OOD Detection Rate,OOD AUROC,TTA Transforms
5958,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,mutual_information_mask,Image Level,0.782,0.601348,"('horizontalFlip', 'scale')"
5959,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,expected_variance_mask,Patch Level,0.514,0.508712,"('horizontalFlip', 'scale')"
5960,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,expected_variance_mask,Image Level,0.364,0.47106,"('horizontalFlip', 'scale')"
5961,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,pred_entropy_class,Image Level,0.774,0.565888,"('horizontalFlip', 'scale')"
5962,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,mutual_information_class,Patch Level,0.812,0.703044,"('horizontalFlip', 'scale')"
5963,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,mutual_information_class,Image Level,0.954,0.7011399999999999,"('horizontalFlip', 'scale')"
5964,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.542,0.522496,"('horizontalFlip', 'scale')"
5965,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,norm_sigmoid_mask_score,Image Level,0.626,0.548284,"('horizontalFlip', 'scale')"
5966,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,pred_variance_mask,Patch Level,0.5,0.50322,"('horizontalFlip', 'scale')"
5967,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,pred_variance_mask,Image Level,0.174,0.42835999999999996,"('horizontalFlip', 'scale')"
5968,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,expected_entropy_mask,Patch Level,0.422,0.48327600000000004,"('horizontalFlip', 'scale')"
5969,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,softmax_cls_score,Patch Level,0.492,0.49856,"('horizontalFlip', 'scale')"
5970,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,softmax_cls_score,Image Level,0.708,0.559868,"('horizontalFlip', 'scale')"
5971,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,class_mask_combined_score,Patch Level,0.484,0.49888400000000005,"('horizontalFlip', 'scale')"
5972,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,class_mask_combined_score,Image Level,0.716,0.560164,"('horizontalFlip', 'scale')"
5973,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,expected_entropy_class,Patch Level,0.242,0.417088,"('horizontalFlip', 'scale')"
5974,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,pred_entropy_class,Patch Level,0.556,0.53338,"('horizontalFlip', 'scale')"
5975,Swin-B,Cityscapes OOD,0,2,TTA+Timeseries,3,expected_entropy_class,Image Level,0.37,0.49470000000000003,"('horizontalFlip', 'scale')"
5976,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_entropy_mask,Patch Level,0.48,0.490876,"('scale',)"
5977,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_entropy_mask,Image Level,0.902,0.6722239999999999,"('scale',)"
5978,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_entropy_mask,Patch Level,0.546,0.5220480000000001,"('scale',)"
5979,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_entropy_mask,Image Level,0.78,0.57946,"('scale',)"
5980,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,mutual_information_mask,Image Level,0.934,0.7386720000000001,"('scale',)"
5981,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_entropy_class,Patch Level,0.428,0.487408,"('scale',)"
5982,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_entropy_class,Image Level,0.886,0.576388,"('scale',)"
5983,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_variance_mask,Patch Level,0.378,0.448356,"('scale',)"
5984,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,expected_variance_mask,Image Level,0.566,0.537608,"('scale',)"
5985,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_entropy_class,Patch Level,0.63,0.539724,"('scale',)"
5986,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_entropy_class,Image Level,0.98,0.642756,"('scale',)"
5987,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,mutual_information_class,Patch Level,0.678,0.622704,"('scale',)"
5988,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,mutual_information_class,Image Level,0.988,0.756764,"('scale',)"
5989,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,softmax_cls_score,Patch Level,0.462,0.48851599999999995,"('scale',)"
5990,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,softmax_cls_score,Image Level,0.932,0.6102199999999999,"('scale',)"
5991,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.402,0.463632,"('scale',)"
5992,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.86,0.67154,"('scale',)"
5993,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,class_mask_combined_score,Patch Level,0.442,0.486876,"('scale',)"
5994,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,class_mask_combined_score,Image Level,0.912,0.6113839999999999,"('scale',)"
5995,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,mutual_information_mask,Patch Level,0.488,0.5099,"('scale',)"
5996,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_variance_mask,Patch Level,0.378,0.450308,"('scale',)"
5997,ResNet50,Cityscapes OOD,0,3,TTA+Timeseries,2,pred_variance_mask,Image Level,0.32,0.485252,"('scale',)"
5998,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_entropy_mask,Patch Level,0.464,0.47945999999999994,()
5999,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_entropy_mask,Image Level,0.76,0.6005560000000001,()
6000,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_entropy_mask,Patch Level,0.374,0.461588,()
6001,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_entropy_mask,Image Level,0.602,0.513336,()
6002,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,mutual_information_mask,Patch Level,0.54,0.537928,()
6003,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,mutual_information_mask,Image Level,0.826,0.766312,()
6004,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_entropy_class,Image Level,0.69,0.555774,()
6005,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_entropy_class,Image Level,0.912,0.695448,()
6006,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,mutual_information_class,Image Level,0.984,0.896484,()
6007,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,softmax_cls_score,Image Level,0.89,0.691556,()
6008,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,norm_sigmoid_mask_score,Patch Level,0.404,0.44593600000000005,()
6009,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,norm_sigmoid_mask_score,Image Level,0.718,0.5874280000000001,()
6010,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,class_mask_combined_score,Image Level,0.876,0.688016,()
6011,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_entropy_class,Patch Level,0.72,0.596588,()
6012,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,softmax_cls_score,Patch Level,0.396,0.455176,()
6013,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_entropy_class,Patch Level,0.52,0.523488,()
6014,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,mutual_information_class,Patch Level,0.814,0.72588,()
6015,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_variance_mask,Image Level,0.146,0.326148,()
6016,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,class_mask_combined_score,Patch Level,0.412,0.45719200000000004,()
6017,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,expected_variance_mask,Patch Level,0.402,0.43642000000000003,()
6018,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_variance_mask,Patch Level,0.4,0.43645999999999996,()
6019,Swin-B,Cityscapes OOD (VIPER model),0,2,Timeseries,1,pred_variance_mask,Image Level,0.07,0.26190800000000003,()
6020,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_entropy_mask,Patch Level,0.438,0.476588,()
6021,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_entropy_mask,Image Level,0.856,0.5994039999999999,()
6022,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_entropy_mask,Image Level,0.642,0.5243559999999999,()
6023,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,mutual_information_mask,Patch Level,0.522,0.496448,()
6024,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,mutual_information_mask,Image Level,0.91,0.684516,()
6025,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_entropy_class,Image Level,0.742,0.54158,()
6026,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_entropy_class,Patch Level,0.678,0.552376,()
6027,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_entropy_class,Image Level,0.96,0.6513,()
6028,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,mutual_information_class,Patch Level,0.724,0.6588359999999999,()
6029,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,mutual_information_class,Image Level,0.986,0.854792,()
6030,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,softmax_cls_score,Patch Level,0.412,0.487952,()
6031,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,softmax_cls_score,Image Level,0.932,0.6362559999999999,()
6032,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.384,0.451436,()
6033,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,norm_sigmoid_mask_score,Image Level,0.834,0.609808,()
6034,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,class_mask_combined_score,Patch Level,0.42,0.480468,()
6035,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,class_mask_combined_score,Image Level,0.936,0.637216,()
6036,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_entropy_mask,Patch Level,0.476,0.49363199999999996,()
6037,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_entropy_class,Patch Level,0.508,0.510512,()
6038,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_variance_mask,Patch Level,0.384,0.451892,()
6039,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_variance_mask,Patch Level,0.396,0.455928,()
6040,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,expected_variance_mask,Image Level,0.188,0.39364,()
6041,DINOv2 (ViT-B),Cityscapes OOD (VIPER model),0,3,Timeseries,3,pred_variance_mask,Image Level,0.07,0.33029200000000003,()
6042,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_entropy_mask,Patch Level,0.65,0.560068,()
6043,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_entropy_mask,Patch Level,0.458,0.5041880000000001,()
6044,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_entropy_mask,Image Level,0.668,0.5307439999999999,()
6045,Swin-B,Cityscapes OOD,0,1,Timeseries,3,mutual_information_mask,Patch Level,0.726,0.6549159999999999,()
6046,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_entropy_class,Image Level,0.638,0.5299240000000001,()
6047,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_variance_mask,Patch Level,0.564,0.52274,()
6048,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_variance_mask,Image Level,0.39,0.477056,()
6049,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_entropy_class,Image Level,0.834,0.5952359999999999,()
6050,Swin-B,Cityscapes OOD,0,1,Timeseries,3,mutual_information_class,Patch Level,0.848,0.8273520000000001,()
6051,Swin-B,Cityscapes OOD,0,1,Timeseries,3,mutual_information_class,Image Level,0.958,0.824004,()
6052,Swin-B,Cityscapes OOD,0,1,Timeseries,3,softmax_cls_score,Patch Level,0.512,0.52152,()
6053,Swin-B,Cityscapes OOD,0,1,Timeseries,3,softmax_cls_score,Image Level,0.814,0.607468,()
6054,Swin-B,Cityscapes OOD,0,1,Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.584,0.540504,()
6055,Swin-B,Cityscapes OOD,0,1,Timeseries,3,norm_sigmoid_mask_score,Image Level,0.738,0.597032,()
6056,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_variance_mask,Patch Level,0.546,0.5149239999999999,()
6057,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_variance_mask,Image Level,0.166,0.42013600000000006,()
6058,Swin-B,Cityscapes OOD,0,1,Timeseries,3,class_mask_combined_score,Patch Level,0.522,0.5178159999999999,()
6059,Swin-B,Cityscapes OOD,0,1,Timeseries,3,class_mask_combined_score,Image Level,0.812,0.6075079999999999,()
6060,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_entropy_mask,Image Level,0.83,0.581236,()
6061,Swin-B,Cityscapes OOD,0,1,Timeseries,3,mutual_information_mask,Image Level,0.864,0.673264,()
6062,Swin-B,Cityscapes OOD,0,1,Timeseries,3,pred_entropy_class,Patch Level,0.594,0.5411400000000001,()
6063,Swin-B,Cityscapes OOD,0,1,Timeseries,3,expected_entropy_class,Patch Level,0.44,0.4659040000000001,()
6064,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_entropy_mask,Patch Level,0.448,0.462724,()
6065,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_entropy_mask,Image Level,0.704,0.595656,()
6066,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_entropy_mask,Image Level,0.594,0.534464,()
6067,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,mutual_information_mask,Image Level,0.762,0.6858319999999999,()
6068,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_entropy_class,Patch Level,0.544,0.5256959999999999,()
6069,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_entropy_class,Image Level,0.718,0.579712,()
6070,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_variance_mask,Patch Level,0.37,0.413904,()
6071,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_entropy_class,Image Level,0.9,0.720368,()
6072,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,mutual_information_class,Image Level,0.97,0.8786799999999999,()
6073,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,softmax_cls_score,Image Level,0.884,0.7230880000000002,()
6074,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Image Level,0.698,0.594012,()
6075,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,class_mask_combined_score,Image Level,0.884,0.7192479999999999,()
6076,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,mutual_information_class,Patch Level,0.89,0.8443120000000001,()
6077,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_variance_mask,Patch Level,0.356,0.40333600000000003,()
6078,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_entropy_class,Patch Level,0.714,0.62324,()
6079,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_entropy_mask,Patch Level,0.41,0.463664,()
6080,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,mutual_information_mask,Patch Level,0.464,0.47593199999999997,()
6081,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,expected_variance_mask,Image Level,0.1,0.289308,()
6082,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.408,0.44638,()
6083,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,pred_variance_mask,Image Level,0.07,0.24003599999999997,()
6084,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,softmax_cls_score,Patch Level,0.374,0.44898399999999994,()
6085,Swin-B,Cityscapes OOD (VIPER model),5,1,MCDropout+Timeseries,2,class_mask_combined_score,Patch Level,0.37,0.447436,()
6086,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,mutual_information_mask,Patch Level,0.572,0.54114,()
6087,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_entropy_class,Patch Level,0.716,0.61372,()
6088,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_entropy_class,Image Level,0.948,0.7385919999999999,()
6089,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,mutual_information_class,Patch Level,0.912,0.8636919999999999,()
6090,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,mutual_information_class,Image Level,0.986,0.8816120000000001,()
6091,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,softmax_cls_score,Patch Level,0.612,0.561876,()
6092,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_variance_mask,Patch Level,0.548,0.540576,()
6093,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,class_mask_combined_score,Patch Level,0.588,0.5529759999999999,()
6094,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_entropy_mask,Image Level,0.764,0.6429199999999999,()
6095,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_entropy_mask,Image Level,0.754,0.64728,()
6096,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_entropy_class,Image Level,0.724,0.582292,()
6097,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,softmax_cls_score,Image Level,0.924,0.741196,()
6098,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Image Level,0.716,0.621616,()
6099,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,class_mask_combined_score,Image Level,0.928,0.739536,()
6100,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_entropy_mask,Patch Level,0.68,0.6297079999999999,()
6101,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_entropy_mask,Patch Level,0.578,0.564964,()
6102,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,mutual_information_mask,Image Level,0.678,0.595942,()
6103,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_entropy_class,Patch Level,0.374,0.44266,()
6104,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_variance_mask,Patch Level,0.562,0.555464,()
6105,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,norm_sigmoid_mask_score,Patch Level,0.636,0.5972759999999999,()
6106,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,expected_variance_mask,Image Level,0.07,0.247416,()
6107,ResNet50,Cityscapes OOD (VIPER model),10,1,MCDropout+Timeseries,3,pred_variance_mask,Image Level,0.03,0.211648,()
6108,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_entropy_mask,Patch Level,0.652,0.592496,()
6109,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_entropy_mask,Patch Level,0.616,0.5759160000000001,()
6110,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,mutual_information_mask,Patch Level,0.678,0.6375360000000001,()
6111,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_variance_mask,Patch Level,0.592,0.548236,()
6112,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_entropy_class,Image Level,0.942,0.6876639999999999,()
6113,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,mutual_information_class,Patch Level,0.84,0.754324,()
6114,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,mutual_information_class,Image Level,0.988,0.879368,()
6115,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,norm_sigmoid_mask_score,Patch Level,0.626,0.5746680000000001,()
6116,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_variance_mask,Patch Level,0.608,0.5496719999999999,()
6117,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_entropy_mask,Image Level,0.752,0.624368,()
6118,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_entropy_mask,Image Level,0.63,0.5779040000000001,()
6119,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,mutual_information_mask,Image Level,0.746,0.654388,()
6120,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_entropy_class,Image Level,0.662,0.532828,()
6121,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_entropy_class,Patch Level,0.716,0.589588,()
6122,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,softmax_cls_score,Patch Level,0.594,0.5690999999999999,()
6123,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,softmax_cls_score,Image Level,0.908,0.665332,()
6124,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,norm_sigmoid_mask_score,Image Level,0.62,0.557188,()
6125,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,class_mask_combined_score,Patch Level,0.554,0.544652,()
6126,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,class_mask_combined_score,Image Level,0.904,0.662856,()
6127,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_entropy_class,Patch Level,0.39,0.46705199999999997,()
6128,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,expected_variance_mask,Image Level,0.074,0.271176,()
6129,ResNet50,Cityscapes OOD (VIPER model),0,3,Timeseries,2,pred_variance_mask,Image Level,0.04,0.23946400000000004,()
6130,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,mutual_information_mask,Patch Level,0.566,0.527596,"('horizontalFlip',)"
6131,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,expected_entropy_class,Image Level,0.674,0.5354679999999999,"('horizontalFlip',)"
6132,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,pred_entropy_class,Image Level,0.908,0.63932,"('horizontalFlip',)"
6133,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,mutual_information_class,Image Level,0.938,0.7358480000000001,"('horizontalFlip',)"
6134,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,softmax_cls_score,Patch Level,0.548,0.532508,"('horizontalFlip',)"
6135,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,softmax_cls_score,Image Level,0.84,0.6165559999999999,"('horizontalFlip',)"
6136,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,pred_variance_mask,Patch Level,0.538,0.510248,"('horizontalFlip',)"
6137,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,class_mask_combined_score,Patch Level,0.532,0.524968,"('horizontalFlip',)"
6138,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,class_mask_combined_score,Image Level,0.818,0.6157959999999999,"('horizontalFlip',)"
6139,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,pred_entropy_mask,Image Level,0.796,0.55156,"('horizontalFlip',)"
6140,DINOv2 (ViT-B),Cityscapes OOD,0,2,TTA+Timeseries,1,expected_entropy_mask,Patch Level,0.476,0.49926000000000004,"('horizontalFlip',)"
